observed_on,latitude,longitude,place_county_name,place_state_name,url,image_url,tipo
22/07/2020,-22.9473316288,-46.9974244674,Valinhos,São Paulo,https://www.inaturalist.org/observations/51950671,https://inaturalist-open-data.s3.amazonaws.com/photos/82563661/medium.jpg,H
26/07/2020,-22.9473450647,-46.9973728198,Valinhos,São Paulo,https://www.inaturalist.org/observations/51950793,https://inaturalist-open-data.s3.amazonaws.com/photos/82563861/medium.jpg,N-H
27/07/2020,-19.9166813,-43.9344931,Belo Horizonte,Minas Gerais,https://www.inaturalist.org/observations/71873446,https://inaturalist-open-data.s3.amazonaws.com/photos/117088547/medium.jpg,N-H
01/08/2020,-23.0264596794,-46.9189609587,Vinhedo,São Paulo,https://www.inaturalist.org/observations/70050956,https://static.inaturalist.org/photos/113805966/medium.jpeg,H
04/08/2020,-23.5603805181,-46.7280220335,São Paulo,São Paulo,https://www.inaturalist.org/observations/52744950,https://inaturalist-open-data.s3.amazonaws.com/photos/83865367/medium.jpg,N-H
04/08/2020,-23.0155672822,-46.9766854495,Vinhedo,São Paulo,https://www.inaturalist.org/observations/52881471,https://inaturalist-open-data.s3.amazonaws.com/photos/84085269/medium.jpeg,N-H
09/08/2020,-18.8429464323,-41.9023581594,Governador Valadares,Minas Gerais,https://www.inaturalist.org/observations/131154997,https://static.inaturalist.org/photos/223144601/medium.jpg,N-H
09/08/2020,-23.45492167,-46.63561167,São Paulo,São Paulo,https://www.inaturalist.org/observations/54142189,https://inaturalist-open-data.s3.amazonaws.com/photos/86134093/medium.jpg,N-H
12/08/2020,-23.6393149,-46.6273106,São Paulo,São Paulo,https://www.inaturalist.org/observations/266075684,https://static.inaturalist.org/photos/478030561/medium.jpg,N-H
12/08/2020,-23.6062760925,-46.822010694,Cotia,São Paulo,https://www.inaturalist.org/observations/101578469,https://inaturalist-open-data.s3.amazonaws.com/photos/169656373/medium.jpeg,N-H
15/08/2020,-22.3478734531,-47.5941690759,Rio Claro,São Paulo,https://www.inaturalist.org/observations/57149820,https://static.inaturalist.org/photos/91133750/medium.jpg,N-H
16/08/2020,-23.64235,-46.6246233333,São Paulo,São Paulo,https://www.inaturalist.org/observations/57536086,https://inaturalist-open-data.s3.amazonaws.com/photos/91783792/medium.jpg,N-H
21/08/2020,-23.642295,-46.6246133333,São Paulo,São Paulo,https://www.inaturalist.org/observations/57536650,https://inaturalist-open-data.s3.amazonaws.com/photos/91784673/medium.jpg,N-H
24/08/2020,-23.6422316389,-46.6246216667,São Paulo,São Paulo,https://www.inaturalist.org/observations/57536758,https://inaturalist-open-data.s3.amazonaws.com/photos/91784875/medium.jpg,N-H
24/08/2020,-23.642295,-46.6246633333,São Paulo,São Paulo,https://www.inaturalist.org/observations/57536955,https://inaturalist-open-data.s3.amazonaws.com/photos/91785177/medium.jpg,N-H
28/08/2020,-23.682803,-46.5955455,Diadema,São Paulo,https://www.inaturalist.org/observations/115827024,https://inaturalist-open-data.s3.amazonaws.com/photos/195487088/medium.jpg,N-H
06/09/2020,-23.6413888889,-46.6288888889,São Paulo,São Paulo,https://www.inaturalist.org/observations/64072190,https://static.inaturalist.org/photos/102945542/medium.jpeg,H
12/09/2020,-23.6382957676,-46.6233027654,São Paulo,São Paulo,https://www.inaturalist.org/observations/56260198,https://inaturalist-open-data.s3.amazonaws.com/photos/89643346/medium.jpg,N-H
25/09/2020,-23.555375,-46.89179167,Jandira,São Paulo,https://www.inaturalist.org/observations/59399246,https://static.inaturalist.org/photos/94907346/medium.jpg,H
27/09/2020,-22.1758474446,-42.8366962433,Teresópolis,Rio de Janeiro,https://www.inaturalist.org/observations/65842958,https://inaturalist-open-data.s3.amazonaws.com/photos/106044029/medium.jpeg,H
28/09/2020,-23.6333022,-46.7221829,São Paulo,São Paulo,https://www.inaturalist.org/observations/78363331,https://static.inaturalist.org/photos/128235567/medium.jpeg,N-H
01/10/2020,-22.7338679772,-47.6480644941,Piracicaba,São Paulo,https://www.inaturalist.org/observations/99028329,https://static.inaturalist.org/photos/164999497/medium.jpeg,H
02/10/2020,-21.2334941508,-45.2325478569,Nepomuceno,Minas Gerais,https://www.inaturalist.org/observations/72694782,https://static.inaturalist.org/photos/118566719/medium.jpeg,N-H
04/10/2020,-23.6397222222,-46.6280555556,São Paulo,São Paulo,https://www.inaturalist.org/observations/64072328,https://static.inaturalist.org/photos/102945806/medium.jpeg,N-H
07/10/2020,-22.9099384,-47.0626332,Campinas,São Paulo,https://www.inaturalist.org/observations/82486870,https://inaturalist-open-data.s3.amazonaws.com/photos/135384651/medium.jpg,N-H
11/10/2020,-22.9099384,-47.0626332,Campinas,São Paulo,https://www.inaturalist.org/observations/82486873,https://inaturalist-open-data.s3.amazonaws.com/photos/135384703/medium.jpg,N-H
11/11/2020,-23.6417656622,-46.6253702291,São Paulo,São Paulo,https://www.inaturalist.org/observations/62810754,https://inaturalist-open-data.s3.amazonaws.com/photos/100701492/medium.jpeg,N-H
13/11/2020,-23.5436617311,-46.7606700008,Osasco,São Paulo,https://www.inaturalist.org/observations/61672925,https://inaturalist-open-data.s3.amazonaws.com/photos/98713063/medium.jpeg,N-H
15/11/2020,-21.8507787098,-43.3345136381,Matias Barbosa,Minas Gerais,https://www.inaturalist.org/observations/62457962,https://inaturalist-open-data.s3.amazonaws.com/photos/100074223/medium.jpeg,N-H
22/11/2020,-22.3411679252,-49.0200306052,Bauru,São Paulo,https://www.inaturalist.org/observations/195414042,https://static.inaturalist.org/photos/343776222/medium.jpg,N-H
22/11/2020,-23.5433633146,-46.7605782522,Osasco,São Paulo,https://www.inaturalist.org/observations/62215773,https://inaturalist-open-data.s3.amazonaws.com/photos/99653621/medium.jpeg,N-H
24/11/2020,-23.6832380587,-46.6722007468,São Paulo,São Paulo,https://www.inaturalist.org/observations/68473342,https://static.inaturalist.org/photos/110881519/medium.jpeg,N-H
25/11/2020,-21.9810265997,-47.8738535,São Carlos,São Paulo,https://www.inaturalist.org/observations/69746614,https://static.inaturalist.org/photos/113244587/medium.jpeg,H
06/12/2020,-22.155434958,-44.8625207002,Pouso Alto,Minas Gerais,https://www.inaturalist.org/observations/63057525,https://inaturalist-open-data.s3.amazonaws.com/photos/101138353/medium.jpeg,N-H
09/12/2020,-23.1922724,-47.0862811,Itupeva,São Paulo,https://www.inaturalist.org/observations/117762155,https://static.inaturalist.org/photos/198911685/medium.jpg,N-H
10/12/2020,-22.9502773056,-42.0351066389,Arraial do Cabo,Rio de Janeiro,https://www.inaturalist.org/observations/63559759,https://static.inaturalist.org/photos/102025575/medium.jpeg,N-H
11/12/2020,-23.5753360077,-46.8789213674,Cotia,São Paulo,https://www.inaturalist.org/observations/82992453,https://inaturalist-open-data.s3.amazonaws.com/photos/136260258/medium.jpeg,N-H
11/12/2020,-20.10351667,-43.93224667,Nova Lima,Minas Gerais,https://www.inaturalist.org/observations/64128064,https://static.inaturalist.org/photos/103048461/medium.jpg,N-H
27/12/2020,-23.6707317527,-46.7289881408,São Paulo,São Paulo,https://www.inaturalist.org/observations/65322853,https://static.inaturalist.org/photos/105118250/medium.jpeg,N-H
28/12/2020,-23.6696920143,-46.7284527048,São Paulo,São Paulo,https://www.inaturalist.org/observations/65323019,https://static.inaturalist.org/photos/105118501/medium.jpeg,N-H
30/12/2020,-23.5557714,-46.6395571,São Paulo,São Paulo,https://www.inaturalist.org/observations/175133670,https://inaturalist-open-data.s3.amazonaws.com/photos/304335368/medium.jpg,H
02/01/2021,-23.6417617139,-46.6239671826,São Paulo,São Paulo,https://www.inaturalist.org/observations/64977404,https://inaturalist-open-data.s3.amazonaws.com/photos/104542411/medium.jpg,N-H
17/01/2021,-23.6383138797,-46.623037532,São Paulo,São Paulo,https://www.inaturalist.org/observations/65609736,https://static.inaturalist.org/photos/105631518/medium.jpeg,N-H
17/01/2021,-22.7823978,-46.590643,Pinhalzinho,São Paulo,https://www.inaturalist.org/observations/70274647,https://static.inaturalist.org/photos/114208760/medium.jpeg,H
18/01/2021,-22.997729,-43.3693094,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/150959337,https://inaturalist-open-data.s3.amazonaws.com/photos/260395448/medium.jpeg,N-H
20/01/2021,-23.575356512,-46.4675468579,São Paulo,São Paulo,https://www.inaturalist.org/observations/66108549,https://static.inaturalist.org/photos/106500394/medium.jpeg,N-H
22/01/2021,-22.9818648766,-47.035216777,Valinhos,São Paulo,https://www.inaturalist.org/observations/66248003,https://inaturalist-open-data.s3.amazonaws.com/photos/106752133/medium.jpg,N-H
01/02/2021,-23.1410111,-46.9317805,Jundiaí,São Paulo,https://www.inaturalist.org/observations/66775248,https://static.inaturalist.org/photos/107723114/medium.jpg,H
02/02/2021,-21.1163135,-44.1592132,Tiradentes,Minas Gerais,https://www.inaturalist.org/observations/112262939,https://static.inaturalist.org/photos/189617304/medium.jpg,H
04/02/2021,-21.4949227,-48.0360396,Guatapará,São Paulo,https://www.inaturalist.org/observations/67425231,https://static.inaturalist.org/photos/108933435/medium.jpg,N-H
06/02/2021,-20.0091022213,-43.8658454811,Nova Lima,Minas Gerais,https://www.inaturalist.org/observations/140918570,https://inaturalist-open-data.s3.amazonaws.com/photos/241296742/medium.jpeg,H
06/02/2021,-23.6326512407,-47.0983117593,São Roque,São Paulo,https://www.inaturalist.org/observations/92418682,https://static.inaturalist.org/photos/153022247/medium.jpg,H
13/02/2021,-23.5377416667,-45.0761333333,Ubatuba,São Paulo,https://www.inaturalist.org/observations/69828356,https://inaturalist-open-data.s3.amazonaws.com/photos/113398605/medium.jpg,N-H
13/02/2021,-22.9584289997,-46.9241973997,Valinhos,São Paulo,https://www.inaturalist.org/observations/68304624,https://static.inaturalist.org/photos/110566984/medium.jpeg,H
14/02/2021,-23.54522,-46.721005,São Paulo,São Paulo,https://www.inaturalist.org/observations/68224173,https://static.inaturalist.org/photos/110413379/medium.jpg,N-H
18/02/2021,-23.537675,-45.0761305,Ubatuba,São Paulo,https://www.inaturalist.org/observations/69828496,https://inaturalist-open-data.s3.amazonaws.com/photos/113398926/medium.jpg,N-H
21/02/2021,-23.5376512196,-45.0760726742,Ubatuba,São Paulo,https://www.inaturalist.org/observations/69828502,https://inaturalist-open-data.s3.amazonaws.com/photos/113398814/medium.jpg,N-H
23/02/2021,-22.9979223,-43.3949826,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/70877061,https://inaturalist-open-data.s3.amazonaws.com/photos/115304218/medium.jpg,N-H
28/02/2021,-22.9847378536,-47.031348989,Valinhos,São Paulo,https://www.inaturalist.org/observations/73389933,https://inaturalist-open-data.s3.amazonaws.com/photos/119810170/medium.jpg,N-H
28/02/2021,-21.7645264997,-43.3199500997,Juiz de Fora,Minas Gerais,https://www.inaturalist.org/observations/69853590,https://static.inaturalist.org/photos/113445960/medium.jpeg,H
04/03/2021,-21.1627731412,-47.8604055395,Ribeirao Preto,São Paulo,https://www.inaturalist.org/observations/68780663,https://inaturalist-open-data.s3.amazonaws.com/photos/111456318/medium.jpeg,N-H
06/03/2021,-22.9026789878,-42.4398319616,Saquarema,Rio de Janeiro,https://www.inaturalist.org/observations/174934647,https://static.inaturalist.org/photos/303961986/medium.jpeg,H
13/03/2021,-19.8734272929,-43.9753707257,Belo Horizonte,Minas Gerais,https://www.inaturalist.org/observations/69083409,https://inaturalist-open-data.s3.amazonaws.com/photos/112017029/medium.jpg,N-H
14/03/2021,-23.5632776991,-46.7299302187,São Paulo,São Paulo,https://www.inaturalist.org/observations/69224521,https://inaturalist-open-data.s3.amazonaws.com/photos/112282830/medium.jpg,H
22/03/2021,-22.3651531247,-43.1368506733,Petrópolis,Rio de Janeiro,https://www.inaturalist.org/observations/82057874,https://inaturalist-open-data.s3.amazonaws.com/photos/134643955/medium.jpeg,H
27/03/2021,-23.528916447,-46.3635824248,Ferraz de Vascon,São Paulo,https://www.inaturalist.org/observations/78605819,https://static.inaturalist.org/photos/128662365/medium.jpeg,H
29/03/2021,-22.9086221667,-47.0493585616,Campinas,São Paulo,https://www.inaturalist.org/observations/69585552,https://inaturalist-open-data.s3.amazonaws.com/photos/112940931/medium.jpeg,N-H
31/03/2021,-18.5111470672,-44.4245338932,Curvelo,Minas Gerais,https://www.inaturalist.org/observations/111139665,https://static.inaturalist.org/photos/187579640/medium.jpeg,N-H
31/03/2021,-19.9246459722,-43.9333129722,Belo Horizonte,Minas Gerais,https://www.inaturalist.org/observations/70265794,https://inaturalist-open-data.s3.amazonaws.com/photos/114192779/medium.jpeg,N-H
07/04/2021,-23.6026710286,-46.9194756076,Cotia,São Paulo,https://www.inaturalist.org/observations/148602295,https://inaturalist-open-data.s3.amazonaws.com/photos/255935645/medium.jpeg,N-H
15/04/2021,-22.3216572457,-42.5862348452,Nova Friburgo,Rio de Janeiro,https://www.inaturalist.org/observations/71980397,https://inaturalist-open-data.s3.amazonaws.com/photos/117280476/medium.jpeg,N-H
15/04/2021,-23.0225962007,-46.9439063604,Vinhedo,São Paulo,https://www.inaturalist.org/observations/71237911,https://inaturalist-open-data.s3.amazonaws.com/photos/115948948/medium.jpg,H
17/04/2021,-22.9098448265,-47.0626331493,Campinas,São Paulo,https://www.inaturalist.org/observations/88323911,https://inaturalist-open-data.s3.amazonaws.com/photos/145714101/medium.jpeg,N-H
19/04/2021,-22.6138409,-45.1770961,Piquete,São Paulo,https://www.inaturalist.org/observations/185406389,https://static.inaturalist.org/photos/323805679/medium.jpg,N-H
20/04/2021,-22.3905283333,-43.1576721667,Petrópolis,Rio de Janeiro,https://www.inaturalist.org/observations/72457912,https://inaturalist-open-data.s3.amazonaws.com/photos/118138847/medium.jpg,N-H
22/04/2021,-23.7106466,-47.4156918997,Piedade,São Paulo,https://www.inaturalist.org/observations/99386852,https://static.inaturalist.org/photos/165665608/medium.jpeg,N-H
24/04/2021,-22.7481591514,-47.2083240375,Paulínia,São Paulo,https://www.inaturalist.org/observations/73112122,https://static.inaturalist.org/photos/119321601/medium.jpeg,H
24/04/2021,-20.1952548279,-43.9788508415,Nova Lima,Minas Gerais,https://www.inaturalist.org/observations/73322216,https://static.inaturalist.org/photos/119688143/medium.jpeg,N-H
24/04/2021,-22.929228,-42.9879315,Niterói,Rio de Janeiro,https://www.inaturalist.org/observations/74032892,https://inaturalist-open-data.s3.amazonaws.com/photos/120951166/medium.jpg,H
29/04/2021,-21.2277559722,-43.7683249722,Barbacena,Minas Gerais,https://www.inaturalist.org/observations/73941364,https://static.inaturalist.org/photos/120789345/medium.jpeg,N-H
30/04/2021,-22.9655687805,-46.8210236564,Itatiba,São Paulo,https://www.inaturalist.org/observations/74550735,https://inaturalist-open-data.s3.amazonaws.com/photos/121854111/medium.jpg,N-H
01/05/2021,-22.7947984,-46.4433575,Pedra Bela,São Paulo,https://www.inaturalist.org/observations/77708367,https://static.inaturalist.org/photos/127110231/medium.jpeg,H
01/05/2021,-23.0343614318,-46.854968816,Itatiba,São Paulo,https://www.inaturalist.org/observations/74858876,https://static.inaturalist.org/photos/122400822/medium.jpeg,N-H
01/05/2021,-20.8307688629,-42.1549609635,Pedra dourada,Minas Gerais,https://www.inaturalist.org/observations/74931231,https://inaturalist-open-data.s3.amazonaws.com/photos/122528348/medium.jpg,N-H
01/05/2021,-23.563045,-46.729875,São Paulo,São Paulo,https://www.inaturalist.org/observations/74963652,https://inaturalist-open-data.s3.amazonaws.com/photos/122583352/medium.jpg,N-H
02/05/2021,-23.5752475075,-46.8788999097,Cotia,São Paulo,https://www.inaturalist.org/observations/82992464,https://inaturalist-open-data.s3.amazonaws.com/photos/136260697/medium.jpeg,N-H
02/05/2021,-18.7019516667,-46.473595,Lagoa Formosa,Minas Gerais,https://www.inaturalist.org/observations/149637689,https://static.inaturalist.org/photos/257881056/medium.jpg,N-H
03/05/2021,-19.7879953665,-43.9402344078,Santa Luzia,Minas Gerais,https://www.inaturalist.org/observations/80633447,https://inaturalist-open-data.s3.amazonaws.com/photos/132170562/medium.jpeg,H
10/05/2021,-23.6419599722,-46.6255299722,São Paulo,São Paulo,https://www.inaturalist.org/observations/76291470,https://inaturalist-open-data.s3.amazonaws.com/photos/124800797/medium.jpeg,N-H
12/05/2021,-23.6427357301,-46.6252376054,São Paulo,São Paulo,https://www.inaturalist.org/observations/76622409,https://inaturalist-open-data.s3.amazonaws.com/photos/125325264/medium.jpeg,H
29/05/2021,-23.5753261743,-46.8789642827,Cotia,São Paulo,https://www.inaturalist.org/observations/82992465,https://inaturalist-open-data.s3.amazonaws.com/photos/136260842/medium.jpeg,N-H
30/05/2021,-23.5797597596,-46.4669094085,São Paulo,São Paulo,https://www.inaturalist.org/observations/80288365,https://static.inaturalist.org/photos/131580459/medium.jpg,H
04/06/2021,-23.2049914205,-46.9841457438,Jundiaí,São Paulo,https://www.inaturalist.org/observations/83160270,https://inaturalist-open-data.s3.amazonaws.com/photos/136554072/medium.jpg,N-H
05/06/2021,-21.8706389227,-42.6852056757,Além Paraíba,Minas Gerais,https://www.inaturalist.org/observations/78516895,https://static.inaturalist.org/photos/128506349/medium.jpeg,H
05/06/2021,-21.829172159,-46.8912027776,Vargem Grande do Sul,São Paulo,https://www.inaturalist.org/observations/163845301,https://inaturalist-open-data.s3.amazonaws.com/photos/283432753/medium.jpeg,N-H
09/06/2021,-23.6423152585,-46.6253349447,São Paulo,São Paulo,https://www.inaturalist.org/observations/79873560,https://inaturalist-open-data.s3.amazonaws.com/photos/130859523/medium.jpg,N-H
11/06/2021,-23.5746674598,-46.8364892492,Carapicuíba,São Paulo,https://www.inaturalist.org/observations/92493241,https://inaturalist-open-data.s3.amazonaws.com/photos/153152769/medium.jpg,N-H
12/06/2021,-22.4811759587,-46.648606335,Águas de Lindóia,São Paulo,https://www.inaturalist.org/observations/224089226,https://static.inaturalist.org/photos/397121673/medium.jpg,H
12/06/2021,-16.720705,-43.876275,Montes Claros,Minas Gerais,https://www.inaturalist.org/observations/79936127,https://static.inaturalist.org/photos/130967962/medium.jpg,N-H
18/06/2021,-23.5751590072,-46.8788891809,Cotia,São Paulo,https://www.inaturalist.org/observations/82992494,https://inaturalist-open-data.s3.amazonaws.com/photos/136261515/medium.jpeg,N-H
19/06/2021,-20.884904166,-41.1199100688,Cachoeiro de Itapemirim,Espírito Santo,https://www.inaturalist.org/observations/80101787,https://static.inaturalist.org/photos/131257648/medium.jpeg,H
19/06/2021,-22.340829253,-49.0199999884,Bauru,São Paulo,https://www.inaturalist.org/observations/91140943,https://static.inaturalist.org/photos/150709523/medium.jpeg,H
26/06/2021,-20.8950784282,-41.1215234175,Cachoeiro de Itapemirim,Espírito Santo,https://www.inaturalist.org/observations/80301398,https://static.inaturalist.org/photos/131603416/medium.jpeg,H
26/06/2021,-23.5777303641,-46.8758116645,Cotia,São Paulo,https://www.inaturalist.org/observations/83000645,https://inaturalist-open-data.s3.amazonaws.com/photos/136276673/medium.jpeg,H
02/07/2021,-19.94424,-43.97324,Belo Horizonte,Minas Gerais,https://www.inaturalist.org/observations/157534800,https://inaturalist-open-data.s3.amazonaws.com/photos/272369218/medium.jpeg,N-H
03/07/2021,-23.5781695435,-46.8796786965,Cotia,São Paulo,https://www.inaturalist.org/observations/83533836,https://inaturalist-open-data.s3.amazonaws.com/photos/137201877/medium.jpeg,N-H
03/07/2021,-22.7575280914,-43.6953450367,Seropédica,Rio de Janeiro,https://www.inaturalist.org/observations/85634410,https://static.inaturalist.org/photos/140929130/medium.jpeg,H
04/07/2021,-23.6387423895,-46.6265107456,São Paulo,São Paulo,https://www.inaturalist.org/observations/111402731,https://inaturalist-open-data.s3.amazonaws.com/photos/188059829/medium.jpeg,H
08/07/2021,-19.224687121,-45.0027442351,Pompéu,Minas Gerais,https://www.inaturalist.org/observations/90927930,https://static.inaturalist.org/photos/150329354/medium.jpeg,N-H
09/07/2021,-23.548260989,-46.7183364183,São Paulo,São Paulo,https://www.inaturalist.org/observations/82327506,https://static.inaturalist.org/photos/135109431/medium.jpeg,N-H
09/07/2021,-19.9251865481,-43.8761885806,Belo Horizonte,Minas Gerais,https://www.inaturalist.org/observations/82495864,https://inaturalist-open-data.s3.amazonaws.com/photos/135401350/medium.jpg,N-H
10/07/2021,-22.3916668,-43.2328033,Petrópolis,Rio de Janeiro,https://www.inaturalist.org/observations/82693391,https://static.inaturalist.org/photos/135743091/medium.jpeg,H
11/07/2021,-23.5755833473,-46.8785322434,Cotia,São Paulo,https://www.inaturalist.org/observations/83845453,https://inaturalist-open-data.s3.amazonaws.com/photos/137737818/medium.jpeg,N-H
12/07/2021,-23.5755685973,-46.8785376078,Cotia,São Paulo,https://www.inaturalist.org/observations/83845455,https://inaturalist-open-data.s3.amazonaws.com/photos/137738096/medium.jpeg,H
15/07/2021,-23.5755538473,-46.8785483367,Cotia,São Paulo,https://www.inaturalist.org/observations/83845457,https://inaturalist-open-data.s3.amazonaws.com/photos/137738432/medium.jpeg,H
15/07/2021,-23.0214081583,-46.9488963654,Vinhedo,São Paulo,https://www.inaturalist.org/observations/82929452,https://inaturalist-open-data.s3.amazonaws.com/photos/136151866/medium.jpg,N-H
16/07/2021,-23.6476062771,-46.6162973425,São Paulo,São Paulo,https://www.inaturalist.org/observations/83019265,https://inaturalist-open-data.s3.amazonaws.com/photos/136309349/medium.jpeg,N-H
17/07/2021,-23.5749909593,-46.8783485884,Cotia,São Paulo,https://www.inaturalist.org/observations/83923524,https://inaturalist-open-data.s3.amazonaws.com/photos/137877332/medium.jpeg,N-H
20/07/2021,-23.6084782258,-46.8215815406,Cotia,São Paulo,https://www.inaturalist.org/observations/104035245,https://inaturalist-open-data.s3.amazonaws.com/photos/174264149/medium.jpeg,H
22/07/2021,-23.5634564025,-46.7249144687,São Paulo,São Paulo,https://www.inaturalist.org/observations/84575417,https://inaturalist-open-data.s3.amazonaws.com/photos/139018457/medium.jpeg,N-H
24/07/2021,-23.5615832677,-46.7297997188,São Paulo,São Paulo,https://www.inaturalist.org/observations/84576812,https://inaturalist-open-data.s3.amazonaws.com/photos/139020053/medium.jpeg,H
28/07/2021,-19.7879953665,-43.9402344078,Santa Luzia,Minas Gerais,https://www.inaturalist.org/observations/87628630,https://inaturalist-open-data.s3.amazonaws.com/photos/144493753/medium.jpeg,H
29/07/2021,-22.9637840505,-43.2222831622,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/88908656,https://inaturalist-open-data.s3.amazonaws.com/photos/146759500/medium.jpeg,H
30/07/2021,-21.67,-43.3752777778,Juiz de Fora,Minas Gerais,https://www.inaturalist.org/observations/84885637,https://static.inaturalist.org/photos/139573721/medium.jpeg,N-H
30/07/2021,-21.67,-43.3752777778,Juiz de Fora,Minas Gerais,https://www.inaturalist.org/observations/84885864,https://static.inaturalist.org/photos/139574042/medium.jpeg,N-H
31/07/2021,-19.9509155,-43.9056299,Belo Horizonte,Minas Gerais,https://www.inaturalist.org/observations/269284906,https://inaturalist-open-data.s3.amazonaws.com/photos/484156346/medium.jpg,H
31/07/2021,-23.5815130487,-46.8780870347,Cotia,São Paulo,https://www.inaturalist.org/observations/85488198,https://inaturalist-open-data.s3.amazonaws.com/photos/140661757/medium.jpeg,N-H
31/07/2021,-23.6593531373,-46.1523162201,Mogi das Cruzes,São Paulo,https://www.inaturalist.org/observations/85575836,https://static.inaturalist.org/photos/140824202/medium.jpeg,H
02/08/2021,-23.5034993217,-46.8785467744,Barueri,São Paulo,https://www.inaturalist.org/observations/89288857,https://static.inaturalist.org/photos/147435992/medium.jpeg,H
03/08/2021,-23.9846916667,-46.3804533333,São Vicente,São Paulo,https://www.inaturalist.org/observations/206486375,https://inaturalist-open-data.s3.amazonaws.com/photos/365198813/medium.jpg,H
04/08/2021,-21.7930561698,-43.3668894321,Juiz de Fora,Minas Gerais,https://www.inaturalist.org/observations/105318870,https://static.inaturalist.org/photos/176685592/medium.jpeg,N-H
06/08/2021,-22.3916668,-43.2328033,Petrópolis,Rio de Janeiro,https://www.inaturalist.org/observations/86478871,https://static.inaturalist.org/photos/142466789/medium.jpeg,N-H
07/08/2021,-23.5439055709,-46.7609590213,Osasco,São Paulo,https://www.inaturalist.org/observations/86586105,https://inaturalist-open-data.s3.amazonaws.com/photos/142662785/medium.jpeg,N-H
08/08/2021,-20.3325679835,-50.2505464133,Fernandópolis,São Paulo,https://www.inaturalist.org/observations/88627790,https://static.inaturalist.org/photos/146248329/medium.jpg,N-H
09/08/2021,-22.9031669722,-47.019331,Campinas,São Paulo,https://www.inaturalist.org/observations/186136944,https://inaturalist-open-data.s3.amazonaws.com/photos/325223811/medium.jpg,N-H
13/08/2021,-22.9691172,-46.9958185,Valinhos,São Paulo,https://www.inaturalist.org/observations/104405027,https://inaturalist-open-data.s3.amazonaws.com/photos/174934531/medium.jpg,H
18/08/2021,-22.2897033333,-42.53862,Nova Friburgo,Rio de Janeiro,https://www.inaturalist.org/observations/87739776,https://static.inaturalist.org/photos/144690326/medium.jpg,N-H
21/08/2021,-19.9575572128,-43.9358282089,Belo Horizonte,Minas Gerais,https://www.inaturalist.org/observations/88183530,https://inaturalist-open-data.s3.amazonaws.com/photos/145463720/medium.jpg,N-H
22/08/2021,-23.9845972222,-46.3795805556,São Vicente,São Paulo,https://www.inaturalist.org/observations/231108673,https://inaturalist-open-data.s3.amazonaws.com/photos/410427876/medium.jpeg,N-H
27/08/2021,-22.8711047487,-46.5322634847,Bragança Paulista,São Paulo,https://www.inaturalist.org/observations/100612003,https://inaturalist-open-data.s3.amazonaws.com/photos/167947548/medium.jpg,H
31/08/2021,-19.9285678574,-43.9661064631,Belo Horizonte,Minas Gerais,https://www.inaturalist.org/observations/96696044,https://inaturalist-open-data.s3.amazonaws.com/photos/160680253/medium.jpg,H
02/09/2021,-23.7269304128,-46.4970341302,Santo André,São Paulo,https://www.inaturalist.org/observations/107755962,https://inaturalist-open-data.s3.amazonaws.com/photos/181295654/medium.jpeg,N-H
02/09/2021,-23.0070222167,-43.3331866667,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/89659229,https://static.inaturalist.org/photos/148085335/medium.jpg,H
05/09/2021,-21.1627837804,-47.8606225169,Ribeirao Preto,São Paulo,https://www.inaturalist.org/observations/90017074,https://inaturalist-open-data.s3.amazonaws.com/photos/148715874/medium.jpg,N-H
07/09/2021,-23.5633296944,-46.72538375,São Paulo,São Paulo,https://www.inaturalist.org/observations/90158786,https://inaturalist-open-data.s3.amazonaws.com/photos/148972507/medium.jpeg,H
07/09/2021,-23.575304386,-46.8784394993,Cotia,São Paulo,https://www.inaturalist.org/observations/91792648,https://inaturalist-open-data.s3.amazonaws.com/photos/151889902/medium.jpeg,N-H
07/09/2021,-22.8736297862,-47.053963244,Campinas,São Paulo,https://www.inaturalist.org/observations/93089223,https://static.inaturalist.org/photos/154232889/medium.jpeg,N-H
10/09/2021,-23.6398399722,-46.628281,São Paulo,São Paulo,https://www.inaturalist.org/observations/90451336,https://static.inaturalist.org/photos/149494301/medium.jpeg,N-H
11/09/2021,-22.172276252,-44.8765261844,Pouso Alto,Minas Gerais,https://www.inaturalist.org/observations/90471658,https://inaturalist-open-data.s3.amazonaws.com/photos/149531231/medium.jpeg,N-H
11/09/2021,-22.7120333333,-47.6319583333,Piracicaba,São Paulo,https://www.inaturalist.org/observations/90547449,https://static.inaturalist.org/photos/149660448/medium.jpg,N-H
12/09/2021,-20.331371752,-50.2880387775,Fernandópolis,São Paulo,https://www.inaturalist.org/observations/91336446,https://static.inaturalist.org/photos/151058702/medium.jpg,H
12/09/2021,-23.5586239,-47.1001570997,São Roque,São Paulo,https://www.inaturalist.org/observations/91812235,https://inaturalist-open-data.s3.amazonaws.com/photos/151928576/medium.jpeg,N-H
13/09/2021,-16.4174315589,-43.1127726865,Grão Mogol,Minas Gerais,https://www.inaturalist.org/observations/105711120,https://static.inaturalist.org/photos/177429581/medium.jpeg,N-H
